,statenum,year,disease,m_rate,p_urb,lnm_rate
456,California,1937.0,2,0.0010261704,71.69,-6.8819213
457,California,1937.0,3,7.485835e-06,71.69,-11.802498
458,California,1937.0,4,0.00067601673,71.69,-7.2992926
459,California,1937.0,5,0.00023756067,71.69,-8.345087
460,California,1937.0,6,0.0013139931,71.69,-6.6346846
461,California,1937.0,7,0.0034283595,71.69,-5.6756735
462,California,1938.0,1,330.0,71.46,5.799093
463,California,1938.0,2,0.0006418522,71.46,-7.3511524
464,California,1938.0,3,3.5983305e-06,71.46,-12.535041
465,California,1938.0,4,0.00060302025,71.46,-7.41356
466,California,1938.0,5,0.00023119274,71.46,-8.372259
467,California,1938.0,6,0.0013628677,71.46,-6.598164
468,California,1938.0,7,0.0033449482,71.46,-5.700304
469,California,1939.0,1,300.0,71.23,5.7037826
470,California,1939.0,2,0.0005356336,71.23,-7.53206
471,California,1939.0,3,4.4157755e-06,71.23,-12.330327
472,California,1939.0,4,0.00057537557,71.23,-7.4604874
473,California,1939.0,5,0.00023388892,71.23,-8.360664
474,California,1939.0,6,0.0014027447,71.23,-6.5693245
475,California,1939.0,7,0.0033468634,71.23,-5.699732
476,California,1940.0,1,280.0,,5.6347895
477,California,1940.0,2,0.00058442703,,-7.4448786
478,California,1940.0,3,2.7465035e-06,,-12.8051815
479,California,1940.0,4,0.00056129857,,-7.4852576
480,California,1940.0,5,0.00024458335,,-8.315954
481,California,1940.0,6,0.0014459618,,-6.5389805
482,California,1940.0,7,0.0035263659,,-5.6474876
483,California,1941.0,1,220.0,,5.3936276
484,California,1941.0,2,0.00047483004,,-7.6525536
485,California,1941.0,3,6.8636894e-07,,-14.191851
486,California,1941.0,4,0.0005135413,,-7.57418
487,California,1941.0,5,0.00022952179,,-8.379513
488,California,1941.0,6,0.0013930544,,-6.5762568
489,California,1941.0,7,0.0034577895,,-5.6671257
490,California,1942.0,1,200.0,,5.2983174
491,California,1942.0,2,0.0005262995,,-7.54964
492,California,1942.0,3,1.5683125e-06,,-13.36551
493,California,1942.0,4,0.0005061729,,-7.588632
494,California,1942.0,5,0.00022832016,,-8.384762
495,California,1942.0,6,0.0013822061,,-6.5840745
496,California,1942.0,7,0.0034374797,,-5.6730165
497,California,1943.0,1,200.0,,5.2983174
498,California,1943.0,2,0.00060985034,,-7.402297
499,California,1943.0,3,1.621279e-06,,-13.332295
500,California,1943.0,4,0.00048289172,,-7.6357183
501,California,1943.0,5,0.00023396303,,-8.360348
502,California,1943.0,6,0.0013835746,,-6.583085
503,California,1943.0,7,0.0033871012,,-5.687781
504,Colorado,1925.0,1,,49.2,
505,Colorado,1925.0,2,,49.2,
506,Colorado,1925.0,3,,49.2,
507,Colorado,1925.0,4,,49.2,
508,Colorado,1925.0,5,,49.2,
509,Colorado,1925.0,6,,49.2,
510,Colorado,1925.0,7,,49.2,
511,Colorado,1926.0,1,,49.4,
512,Colorado,1926.0,2,,49.4,
513,Colorado,1926.0,3,,49.4,
514,Colorado,1926.0,4,,49.4,
515,Colorado,1926.0,5,,49.4,
516,Colorado,1926.0,6,,49.4,
517,Colorado,1926.0,7,,49.4,
518,Colorado,1927.0,1,,49.600002,
519,Colorado,1927.0,2,,49.600002,
520,Colorado,1927.0,3,,49.600002,
521,Colorado,1927.0,4,,49.600002,
522,Colorado,1927.0,5,,49.600002,
523,Colorado,1927.0,6,,49.600002,
524,Colorado,1927.0,7,,49.600002,
525,Colorado,1928.0,1,960.00006,49.8,6.8669333
526,Colorado,1928.0,2,0.0023648415,49.8,-6.0470443
527,Colorado,1928.0,3,4.721813e-05,49.8,-9.960732
528,Colorado,1928.0,4,0.0013919512,49.8,-6.577049
529,Colorado,1928.0,5,0.00018297027,49.8,-8.606187
530,Colorado,1928.0,6,0.0010004342,49.8,-6.907321
531,Colorado,1928.0,7,0.0018306863,49.8,-6.3030643
532,Colorado,1929.0,1,860.00006,50.0,6.7569323
533,Colorado,1929.0,2,0.0016498164,50.0,-6.407091
534,Colorado,1929.0,3,1.4617393e-05,50.0,-11.133299
535,Colorado,1929.0,4,0.0012492999,50.0,-6.685172
536,Colorado,1929.0,5,0.00013350553,50.0,-8.921368
537,Colorado,1929.0,6,0.0010017786,50.0,-6.905978
538,Colorado,1929.0,7,0.0017297248,50.0,-6.359793
539,Colorado,1930.0,1,740.0,50.2,6.6066504
540,Colorado,1930.0,2,0.0015340933,50.2,-6.479816
541,Colorado,1930.0,3,2.4136143e-05,50.2,-10.6318
542,Colorado,1930.0,4,0.0012386668,50.2,-6.6937194
543,Colorado,1930.0,5,0.00014578231,50.2,-8.833396
544,Colorado,1930.0,6,0.0009992364,50.2,-6.9085193
545,Colorado,1930.0,7,0.0018121416,50.2,-6.313246
546,Colorado,1931.0,1,700.0,50.440002,6.55108
547,Colorado,1931.0,2,0.0013986998,50.440002,-6.572212
548,Colorado,1931.0,3,2.9678093e-05,50.440002,-10.425101
549,Colorado,1931.0,4,0.0010310743,50.440002,-6.877154
550,Colorado,1931.0,5,0.0001656229,50.440002,-8.705797
551,Colorado,1931.0,6,0.0009793771,50.440002,-6.9285936
552,Colorado,1931.0,7,0.0018668477,50.440002,-6.283504
553,Colorado,1932.0,1,740.0,50.68,6.6066504
554,Colorado,1932.0,2,0.0016291778,50.68,-6.4196796
555,Colorado,1932.0,3,3.4178556e-05,50.68,-10.283912
556,Colorado,1932.0,4,0.0010414965,50.68,-6.8670964
557,Colorado,1932.0,5,0.00015760113,50.68,-8.755444
558,Colorado,1932.0,6,0.0010481424,50.68,-6.860736
559,Colorado,1932.0,7,0.002000395,50.68,-6.214411
560,Colorado,1933.0,1,620.0,50.92,6.4297194
561,Colorado,1933.0,2,0.0013022078,50.92,-6.643694
562,Colorado,1933.0,3,2.4481129e-05,50.92,-10.617608
563,Colorado,1933.0,4,0.000844599,50.92,-7.0766487
564,Colorado,1933.0,5,0.0001299383,50.92,-8.948451
565,Colorado,1933.0,6,0.0010272659,50.92,-6.8808546
566,Colorado,1933.0,7,0.0020093357,50.92,-6.209951
567,Colorado,1934.0,1,750.0,51.16,6.6200733
568,Colorado,1934.0,2,0.0013121116,51.16,-6.6361175
569,Colorado,1934.0,3,3.922327e-05,51.16,-10.14624
570,Colorado,1934.0,4,0.0007648537,51.16,-7.175826
571,Colorado,1934.0,5,0.00013634755,51.16,-8.900304
572,Colorado,1934.0,6,0.0010879787,51.16,-6.823434
573,Colorado,1934.0,7,0.002089106,51.16,-6.171019
574,Colorado,1935.0,1,730.0,51.4,6.5930448
575,Colorado,1935.0,2,0.0014330131,51.4,-6.547976
576,Colorado,1935.0,3,0.000115789684,51.4,-9.063735
577,Colorado,1935.0,4,0.00075494876,51.4,-7.188861
578,Colorado,1935.0,5,0.00015840029,51.4,-8.750385
579,Colorado,1935.0,6,0.0011041705,51.4,-6.808661
580,Colorado,1935.0,7,0.0023621095,51.4,-6.0482
581,Colorado,1936.0,1,710.0,51.64,6.565265
582,Colorado,1936.0,2,0.0016043459,51.64,-6.435039
583,Colorado,1936.0,3,6.9834074e-05,51.64,-9.569388
584,Colorado,1936.0,4,0.0007470408,51.64,-7.199391
585,Colorado,1936.0,5,0.00018009839,51.64,-8.622007
586,Colorado,1936.0,6,0.0011430734,51.64,-6.7740345
587,Colorado,1936.0,7,0.0024487867,51.64,-6.0121627
588,Colorado,1937.0,1,540.0,51.879997,6.291569
589,Colorado,1937.0,2,0.0016717644,51.879997,-6.3938756
590,Colorado,1937.0,3,1.8230801e-05,51.879997,-10.912398
591,Colorado,1937.0,4,0.00067271653,51.879997,-7.3041863
592,Colorado,1937.0,5,0.0001750157,51.879997,-8.650635
593,Colorado,1937.0,6,0.001137602,51.879997,-6.778833
594,Colorado,1937.0,7,0.0025495775,51.879997,-5.9718275
595,Colorado,1938.0,1,450.0,52.12,6.1092477
596,Colorado,1938.0,2,0.0011159392,52.12,-6.798059
597,Colorado,1938.0,3,1.0851921e-05,52.12,-11.431169
598,Colorado,1938.0,4,0.0005841951,52.12,-7.445276
599,Colorado,1938.0,5,0.0001727264,52.12,-8.663802
600,Colorado,1938.0,6,0.0011493993,52.12,-6.7685156
601,Colorado,1938.0,7,0.002494133,52.12,-5.993814
602,Colorado,1939.0,1,540.0,52.36,6.291569
603,Colorado,1939.0,2,0.0010353996,52.36,-6.8729677
604,Colorado,1939.0,3,8.075041e-06,52.36,-11.726732
605,Colorado,1939.0,4,0.00059575855,52.36,-7.425675
606,Colorado,1939.0,5,0.00017675366,52.36,-8.640754
607,Colorado,1939.0,6,0.001135889,52.36,-6.7803397
608,Colorado,1939.0,7,0.0025795267,52.36,-5.9601493
609,Colorado,1940.0,1,410.0,,6.016157
610,Colorado,1940.0,2,0.00086887163,,-7.048315
611,Colorado,1940.0,3,5.3414237e-06,,-12.140018
612,Colorado,1940.0,4,0.00053414237,,-7.534848
613,Colorado,1940.0,5,0.00017804746,,-8.63346
614,Colorado,1940.0,6,0.0011768937,,-6.744877
615,Colorado,1940.0,7,0.0025950416,,-5.9541526
616,Colorado,1941.0,1,340.0,,5.8289456
617,Colorado,1941.0,2,0.00077570544,,-7.161738
618,Colorado,1941.0,3,7.870743e-06,,-11.752358
619,Colorado,1941.0,4,0.00040053335,,-7.8227134
620,Colorado,1941.0,5,0.00015304222,,-8.784797
621,Colorado,1941.0,6,0.0010922842,,-6.819484
622,Colorado,1941.0,7,0.0026524402,,-5.9322753
623,Colorado,1942.0,1,190.0,,5.247024
624,Colorado,1942.0,2,0.000751082,,-7.1939955
625,Colorado,1942.0,3,1.0312338e-05,,-11.482169
626,Colorado,1942.0,4,0.00042538397,,-7.7625184
627,Colorado,1942.0,5,0.00016929423,,-8.683872
628,Colorado,1942.0,6,0.0012211527,,-6.70796
629,Colorado,1942.0,7,0.0026743333,,-5.924055
630,Colorado,1943.0,1,260.0,,5.560682
631,Colorado,1943.0,2,0.0008464025,,-7.0745153
632,Colorado,1943.0,3,7.6024176e-06,,-11.787045
633,Colorado,1943.0,4,0.00039701513,,-7.8315363
634,Colorado,1943.0,5,0.00017823446,,-8.632411
635,Colorado,1943.0,6,0.0012020267,,-6.7237463
636,Colorado,1943.0,7,0.0026946347,,-5.9164925
637,Connecticut,1925.0,1,490.0,69.100006,6.1944056
638,Connecticut,1925.0,2,0.0012244212,69.100006,-6.705287
639,Connecticut,1925.0,3,3.079463e-05,69.100006,-10.38817
640,Connecticut,1925.0,4,0.0007765602,69.100006,-7.1606364
641,Connecticut,1925.0,5,0.0002142235,69.100006,-8.448491
642,Connecticut,1925.0,6,0.0011086066,69.100006,-6.8046513
643,Connecticut,1925.0,7,0.002206502,69.100006,-6.116347
644,Connecticut,1926.0,1,580.0,69.36,6.363028
645,Connecticut,1926.0,2,0.001394756,69.36,-6.5750356
646,Connecticut,1926.0,3,2.374053e-05,69.36,-10.648327
647,Connecticut,1926.0,4,0.00080585905,69.36,-7.123602
648,Connecticut,1926.0,5,0.00023542691,69.36,-8.35411
649,Connecticut,1926.0,6,0.0010999779,69.36,-6.812465
650,Connecticut,1926.0,7,0.0023226151,69.36,-6.0650616
651,Connecticut,1927.0,1,550.0,69.62,6.3099184
652,Connecticut,1927.0,2,0.00096229976,69.62,-6.9461846
653,Connecticut,1927.0,3,1.4944561e-05,69.62,-11.111163
654,Connecticut,1927.0,4,0.0006971963,69.62,-7.2684436
655,Connecticut,1927.0,5,0.0002137722,69.62,-8.4506
656,Connecticut,1927.0,6,0.0011169435,69.62,-6.797159
657,Connecticut,1927.0,7,0.0023294021,69.62,-6.062144
658,Connecticut,1928.0,1,530.0,69.880005,6.272877
659,Connecticut,1928.0,2,0.0011327773,69.880005,-6.783083
660,Connecticut,1928.0,3,1.2806979e-05,69.880005,-11.26552
661,Connecticut,1928.0,4,0.0007146294,69.880005,-7.2437463
662,Connecticut,1928.0,5,0.00023500806,69.880005,-8.35589
663,Connecticut,1928.0,6,0.0011475052,69.880005,-6.770165
664,Connecticut,1928.0,7,0.0024384488,69.880005,-6.016393
665,Connecticut,1929.0,1,540.0,70.14,6.291569
666,Connecticut,1929.0,2,0.0012674561,70.14,-6.6707435
667,Connecticut,1929.0,3,8.205642e-06,70.14,-11.710689
668,Connecticut,1929.0,4,0.0006526641,70.14,-7.334448
669,Connecticut,1929.0,5,0.00022849557,70.14,-8.383994
670,Connecticut,1929.0,6,0.0011999173,70.14,-6.7255025
671,Connecticut,1929.0,7,0.00251282,70.14,-5.9863496
672,Connecticut,1930.0,1,490.0,70.4,6.1944056
673,Connecticut,1930.0,2,0.0009278718,70.4,-6.982617
674,Connecticut,1930.0,3,1.4935563e-05,70.4,-11.111766
675,Connecticut,1930.0,4,0.0006129804,70.4,-7.3971777
676,Connecticut,1930.0,5,0.00022403343,70.4,-8.403715
677,Connecticut,1930.0,6,0.0011998235,70.4,-6.7255807
678,Connecticut,1930.0,7,0.0026174574,70.4,-5.945552
679,Connecticut,1931.0,1,430.00003,70.14,6.063785
680,Connecticut,1931.0,2,0.0009114875,70.14,-7.0004325
681,Connecticut,1931.0,3,6.8021454e-06,70.14,-11.8982725
682,Connecticut,1931.0,4,0.00055715756,70.14,-7.4926624
683,Connecticut,1931.0,5,0.00023560158,70.14,-8.353369
684,Connecticut,1931.0,6,0.0011792446,70.14,-6.7428813
685,Connecticut,1931.0,7,0.0025978012,70.14,-5.9530897
686,Connecticut,1932.0,1,480.00003,69.880005,6.173786
687,Connecticut,1932.0,2,0.00083877624,69.880005,-7.0835667
688,Connecticut,1932.0,3,1.4133227e-05,69.880005,-11.166982
689,Connecticut,1932.0,4,0.00051248306,69.880005,-7.576243
690,Connecticut,1932.0,5,0.00027774862,69.880005,-8.188794
691,Connecticut,1932.0,6,0.0012486398,69.880005,-6.6857004
692,Connecticut,1932.0,7,0.002653974,69.880005,-5.931697
693,Connecticut,1933.0,1,500.0,69.62,6.214608
694,Connecticut,1933.0,2,0.00083841966,69.62,-7.083992
695,Connecticut,1933.0,3,1.52662e-05,69.62,-11.0898695
696,Connecticut,1933.0,4,0.0004976781,69.62,-7.605557
697,Connecticut,1933.0,5,0.00027540224,69.62,-8.197278
698,Connecticut,1933.0,6,0.0013061761,69.62,-6.640651
699,Connecticut,1933.0,7,0.0028981352,69.62,-5.843688
700,Connecticut,1934.0,1,469.99997,69.36,6.152733
701,Connecticut,1934.0,2,0.0006827125,69.36,-7.289437
702,Connecticut,1934.0,3,7.889122e-06,69.36,-11.750026
703,Connecticut,1934.0,4,0.00044543197,69.36,-7.716466
704,Connecticut,1934.0,5,0.0002742987,69.36,-8.201293
705,Connecticut,1934.0,6,0.0013290136,69.36,-6.623318
706,Connecticut,1934.0,7,0.002928078,69.36,-5.833409
707,Connecticut,1935.0,1,430.00003,69.100006,6.063785
708,Connecticut,1935.0,2,0.0007520781,69.100006,-7.1926703
709,Connecticut,1935.0,3,1.3871529e-05,69.100006,-11.185672
710,Connecticut,1935.0,4,0.0004372547,69.100006,-7.734995
711,Connecticut,1935.0,5,0.00031602962,69.100006,-8.059674
712,Connecticut,1935.0,6,0.0013509663,69.100006,-6.606935
713,Connecticut,1935.0,7,0.002967904,69.100006,-5.819899
714,Connecticut,1936.0,1,410.0,68.840004,6.016157
715,Connecticut,1936.0,2,0.00077803456,68.840004,-7.1587396
716,Connecticut,1936.0,3,7.1929235e-06,68.840004,-11.842413
717,Connecticut,1936.0,4,0.00040879782,68.840004,-7.80229
718,Connecticut,1936.0,5,0.000303901,68.840004,-8.098808
719,Connecticut,1936.0,6,0.0013462754,68.840004,-6.6104136
720,Connecticut,1936.0,7,0.003163088,68.840004,-5.7562065
721,Connecticut,1937.0,1,250.0,68.58,5.521461
722,Connecticut,1937.0,2,0.0007947381,68.58,-7.137498
723,Connecticut,1937.0,3,6.553313e-06,68.58,-11.93554
724,Connecticut,1937.0,4,0.00039200726,68.58,-7.84423
725,Connecticut,1937.0,5,0.00033660198,68.58,-7.996609
726,Connecticut,1937.0,6,0.0013464079,68.58,-6.610315
727,Connecticut,1937.0,7,0.003168229,68.58,-5.7545824
728,Connecticut,1938.0,1,260.0,68.32,5.560682
729,Connecticut,1938.0,2,0.0005506953,68.32,-7.5043287
730,Connecticut,1938.0,3,2.3685818e-06,68.32,-12.953219
731,Connecticut,1938.0,4,0.00037186735,68.32,-7.896973
732,Connecticut,1938.0,5,0.00031739,68.32,-8.055379
733,Connecticut,1938.0,6,0.0014631915,68.32,-6.5271354
734,Connecticut,1938.0,7,0.0032591687,68.32,-5.726283
735,Connecticut,1939.0,1,260.0,68.060005,5.560682
736,Connecticut,1939.0,2,0.0005114749,68.060005,-7.5782123
737,Connecticut,1939.0,3,2.9428936e-06,68.060005,-12.736117
738,Connecticut,1939.0,4,0.00035255865,68.060005,-7.9502935
739,Connecticut,1939.0,5,0.00031430103,68.060005,-8.06516
740,Connecticut,1939.0,6,0.0015273617,68.060005,-6.4842134
741,Connecticut,1939.0,7,0.0033395956,68.060005,-5.7019057
742,Connecticut,1940.0,1,280.0,,5.6347895
743,Connecticut,1940.0,2,0.00039198663,,-7.8442826
744,Connecticut,1940.0,3,0.0,,
745,Connecticut,1940.0,4,0.00034927763,,-7.9596434
746,Connecticut,1940.0,5,0.00035922357,,-7.9315658
747,Connecticut,1940.0,6,0.0015638511,,-6.4606037
748,Connecticut,1940.0,7,0.003543091,,-5.642756
749,Connecticut,1941.0,1,200.0,,5.2983174
750,Connecticut,1941.0,2,0.0004048197,,-7.812069
751,Connecticut,1941.0,3,1.150056e-06,,-13.6757
752,Connecticut,1941.0,4,0.00035191714,,-7.9521146
753,Connecticut,1941.0,5,0.00035421725,,-7.9456
754,Connecticut,1941.0,6,0.0015238242,,-6.486532
755,Connecticut,1941.0,7,0.0035456226,,-5.6420417
756,Connecticut,1942.0,1,180.0,,5.192957
757,Connecticut,1942.0,2,0.00036238242,,-7.9228106
758,Connecticut,1942.0,3,0.0,,
759,Connecticut,1942.0,4,0.00035729437,,-7.9369507
760,Connecticut,1942.0,5,0.0003318541,,-8.010816
761,Connecticut,1942.0,6,0.00154168,,-6.4748826
762,Connecticut,1942.0,7,0.0035209325,,-5.6490293
763,Connecticut,1943.0,1,160.0,,5.075174
764,Connecticut,1943.0,2,0.00049092283,,-7.6192236
765,Connecticut,1943.0,3,1.111943e-06,,-13.709402
766,Connecticut,1943.0,4,0.0003452583,,-7.9712176
767,Connecticut,1943.0,5,0.00036749715,,-7.908795
768,Connecticut,1943.0,6,0.001637892,,-6.4143453
769,Connecticut,1943.0,7,0.003845099,,-5.560956
770,Delaware,1925.0,1,770.0,52.95,6.6463904
771,Delaware,1925.0,2,0.0012354162,52.95,-6.696347
772,Delaware,1925.0,3,1.300438e-05,52.95,-11.250224
773,Delaware,1925.0,4,0.0010360157,52.95,-6.872373
774,Delaware,1925.0,5,0.00018206133,52.95,-8.611167
775,Delaware,1925.0,6,0.0009753285,52.95,-6.9327364
776,Delaware,1925.0,7,0.002267097,52.95,-6.0892553
777,Delaware,1926.0,1,930.0,52.7,6.8351846
778,Delaware,1926.0,2,0.001851619,52.7,-6.291695
779,Delaware,1926.0,3,2.1530454e-05,52.7,-10.746042
780,Delaware,1926.0,4,0.0011281958,52.7,-6.7871356
781,Delaware,1926.0,5,0.00021530454,52.7,-8.443457
782,Delaware,1926.0,6,0.0010205435,52.7,-6.88742
783,Delaware,1926.0,7,0.0024200229,52.7,-6.023978
784,Delaware,1927.0,1,590.0,52.45,6.3801227
785,Delaware,1927.0,2,0.0011592745,52.45,-6.759961
786,Delaware,1927.0,3,1.2833297e-05,52.45,-11.263468
787,Delaware,1927.0,4,0.0009710528,52.45,-6.9371295
788,Delaware,1927.0,5,0.00023955488,52.45,-8.336728
789,Delaware,1927.0,6,0.0010309415,52.45,-6.8772826
790,Delaware,1927.0,7,0.0021645494,52.45,-6.135543
791,Delaware,1928.0,1,560.0,52.2,6.3279366
792,Delaware,1928.0,2,0.0013556896,52.2,-6.603445
793,Delaware,1928.0,3,3.8248294e-05,52.2,-10.1714115
794,Delaware,1928.0,4,0.0008372127,52.2,-7.0854325
795,Delaware,1928.0,5,0.00019549129,52.2,-8.539995
796,Delaware,1928.0,6,0.0010369538,52.2,-6.871468
797,Delaware,1928.0,7,0.0026858803,52.2,-5.919747
798,Delaware,1929.0,1,630.0,51.95,6.4457197
799,Delaware,1929.0,2,0.0016551098,51.95,-6.4038877
800,Delaware,1929.0,3,2.1111095e-05,51.95,-10.765712
801,Delaware,1929.0,4,0.0008233327,51.95,-7.10215
802,Delaware,1929.0,5,0.00023644425,51.95,-8.349798
803,Delaware,1929.0,6,0.0010344436,51.95,-6.8738914
804,Delaware,1929.0,7,0.002431998,51.95,-6.019042
805,Delaware,1930.0,1,650.0,51.7,6.4769726
806,Delaware,1930.0,2,0.0012081551,51.7,-6.718661
807,Delaware,1930.0,3,1.6779932e-05,51.7,-10.995327
808,Delaware,1930.0,4,0.000729927,51.7,-7.222566
809,Delaware,1930.0,5,0.00023911402,51.7,-8.33857
810,Delaware,1930.0,6,0.0010529407,51.7,-6.8561683
811,Delaware,1930.0,7,0.002651229,51.7,-5.932732
812,Delaware,1931.0,1,710.0,51.760002,6.565265
813,Delaware,1931.0,2,0.0013723478,51.760002,-6.5912323
814,Delaware,1931.0,3,1.2438198e-05,51.760002,-11.294739
815,Delaware,1931.0,4,0.0009038424,51.760002,-7.0088553
816,Delaware,1931.0,5,0.00021974149,51.760002,-8.4230585
817,Delaware,1931.0,6,0.0011028536,51.760002,-6.8098545
818,Delaware,1931.0,7,0.00276128,51.760002,-5.8920608
819,Delaware,1932.0,1,820.0,51.82,6.7093043
820,Delaware,1932.0,2,0.0012417778,51.82,-6.691211
821,Delaware,1932.0,3,2.458966e-05,51.82,-10.613185
822,Delaware,1932.0,4,0.00070080534,51.82,-7.2632804
823,Delaware,1932.0,5,0.00022130694,51.82,-8.41596
824,Delaware,1932.0,6,0.0011925985,51.82,-6.731621
825,Delaware,1932.0,7,0.0027499436,51.82,-5.896175
826,Delaware,1933.0,1,690.0,51.88,6.5366917
827,Delaware,1933.0,2,0.0011182352,51.88,-6.7960033
828,Delaware,1933.0,3,8.103153e-06,51.88,-11.723257
829,Delaware,1933.0,4,0.0007292838,51.88,-7.223448
830,Delaware,1933.0,5,0.0002917135,51.88,-8.139738
831,Delaware,1933.0,6,0.0012114214,51.88,-6.715961
832,Delaware,1933.0,7,0.0033749633,51.88,-5.691371
833,Delaware,1934.0,1,580.0,51.94,6.363028
834,Delaware,1934.0,2,0.0011216601,51.94,-6.7929454
835,Delaware,1934.0,3,2.0029644e-05,51.94,-10.818297
836,Delaware,1934.0,4,0.0006289308,51.94,-7.3714895
837,Delaware,1934.0,5,0.00027240315,51.94,-8.208227
838,Delaware,1934.0,6,0.0011416897,51.94,-6.775246
839,Delaware,1934.0,7,0.0035933182,51.94,-5.6286793
840,Delaware,1935.0,1,640.0,52.0,6.461468
841,Delaware,1935.0,2,0.001089357,52.0,-6.822168
842,Delaware,1935.0,3,3.9612983e-06,52.0,-12.438939
843,Delaware,1935.0,4,0.0006338077,52.0,-7.363765
844,Delaware,1935.0,5,0.00030898125,52.0,-8.08223
845,Delaware,1935.0,6,0.001156699,52.0,-6.762185
846,Delaware,1935.0,7,0.0033591809,52.0,-5.6960583
847,Delaware,1936.0,1,710.0,52.06,6.565265
848,Delaware,1936.0,2,0.0009676598,52.06,-6.94063
849,Delaware,1936.0,3,1.9588255e-05,52.06,-10.84058
850,Delaware,1936.0,4,0.00050145935,52.06,-7.597988
851,Delaware,1936.0,5,0.00029774147,52.06,-8.119285
852,Delaware,1936.0,6,0.0012379778,52.06,-6.694276
853,Delaware,1936.0,7,0.003514133,52.06,-5.6509624
854,Delaware,1937.0,1,390.0,52.12,5.966147
855,Delaware,1937.0,2,0.0011392368,52.12,-6.7773967
856,Delaware,1937.0,3,3.8749554e-06,52.12,-12.460977
857,Delaware,1937.0,4,0.00054636865,52.12,-7.5122166
858,Delaware,1937.0,5,0.00028674668,52.12,-8.156911
859,Delaware,1937.0,6,0.0011431117,52.12,-6.774001
860,Delaware,1937.0,7,0.0035223344,52.12,-5.648631
861,Delaware,1938.0,1,560.0,52.18,6.3279366
862,Delaware,1938.0,2,0.00081646733,52.18,-7.1105237
863,Delaware,1938.0,3,7.66636e-06,52.18,-11.778668
864,Delaware,1938.0,4,0.0005174793,52.18,-7.566541
865,Delaware,1938.0,5,0.00033348665,52.18,-8.005908
866,Delaware,1938.0,6,0.0011959522,52.18,-6.7288127
867,Delaware,1938.0,7,0.00366452,52.18,-5.609058
868,Delaware,1939.0,1,419.99997,52.239998,6.0402546
869,Delaware,1939.0,2,0.0008646434,52.239998,-7.0531936
870,Delaware,1939.0,3,3.7922957e-06,52.239998,-12.482539
871,Delaware,1939.0,4,0.0005878059,52.239998,-7.4391136
872,Delaware,1939.0,5,0.00033751433,52.239998,-7.9939027
873,Delaware,1939.0,6,0.0011187273,52.239998,-6.7955637
874,Delaware,1939.0,7,0.0033258435,52.239998,-5.706032
875,Delaware,1940.0,1,550.0,,6.3099184
876,Delaware,1940.0,2,0.00072418904,,-7.2304583
877,Delaware,1940.0,3,1.1256824e-05,,-11.394536
878,Delaware,1940.0,4,0.00046528206,,-7.672867
879,Delaware,1940.0,5,0.0002964297,,-8.1237
880,Delaware,1940.0,6,0.0012982871,,-6.6467094
881,Delaware,1940.0,7,0.0034595975,,-5.666603
882,Delaware,1941.0,1,220.0,,5.3936276
883,Delaware,1941.0,2,0.00064418046,,-7.347532
884,Delaware,1941.0,3,3.6810313e-06,,-12.512318
885,Delaware,1941.0,4,0.000592646,,-7.4309134
886,Delaware,1941.0,5,0.0002944825,,-8.130291
887,Delaware,1941.0,6,0.0012221024,,-6.7071824
888,Delaware,1941.0,7,0.0034969798,,-5.6558557
889,Delaware,1942.0,1,160.0,,5.075174
890,Delaware,1942.0,2,0.00062856503,,-7.3720713
891,Delaware,1942.0,3,1.4449771e-05,,-11.144832
892,Delaware,1942.0,4,0.00052741665,,-7.5475197
893,Delaware,1942.0,5,0.00032873228,,-8.020267
894,Delaware,1942.0,6,0.0012318429,,-6.699244
895,Delaware,1942.0,7,0.0036088303,,-5.6243715
896,Delaware,1943.0,1,240.00002,,5.480639
897,Delaware,1943.0,2,0.0008936836,,-7.020159
898,Delaware,1943.0,3,3.5463634e-06,,-12.549588
899,Delaware,1943.0,4,0.00039364633,,-7.840058
900,Delaware,1943.0,5,0.0003794609,,-7.876759
901,Delaware,1943.0,6,0.0012164026,,-6.7118573
902,Delaware,1943.0,7,0.0036633934,,-5.6093655
